product_name,amazon_price,meesho_price,discount_pct,rating,num_reviews,page_views,conversion_rate,demand_intensity,season,price_difference
ElectroMax Smartwatches Plus,1904.61,1781.17,0.0,4.1,43,104,1.92,2.0,Autumn,123.43999999999983
TechPro Laptops Premium,269.37,240.98,0.0,4.3,122,411,0.24,0.99,Summer,28.390000000000015
ModernSpace Storage Plus,350.35,327.74,0.0,4.4,85,109,1.83,1.99,Summer,22.610000000000014
DigiCorp Tablets Standard,1745.38,1675.07,0.0,4.9,182,106,2.83,3.0,Autumn,70.31000000000017
KitchenPro Decor Plus,196.91,191.15,0.0,4.3,138,168,1.19,2.0,Autumn,5.759999999999991
HomeEssence Storage Standard,151.15,134.12,0.0,4.7,146,391,0.51,1.99,Summer,17.03
ClassicPress Non-Fiction Pro,38.63,34.39,13.03,4.5,125,170,0.59,1.0,Monsoon,4.240000000000002
TechPro Laptops Elite,1804.83,1593.3,0.0,4.2,498,328,0.3,0.98,Monsoon,211.52999999999997
UrbanWear Shoes Premium,248.81,232.77,0.0,4.7,107,361,0.55,1.99,Monsoon,16.039999999999992
TrendSet Dresses Pro,359.88,342.9,10.2,3.8,122,264,1.14,3.01,Summer,16.980000000000018
AcademiaBooks Textbooks Elite,38.37,34.31,0.0,3.8,252,240,0.42,1.01,Monsoon,4.059999999999995
ModernReads Non-Fiction Pro,15.97,14.64,0.0,4.4,377,271,0.37,1.0,Winter,1.33
StoryWorld Comics Standard,18.28,15.97,0.0,4.3,296,473,0.42,1.99,Winter,2.3100000000000005
UrbanWear Shoes Premium,261.34,248.23,0.0,4.7,107,238,0.42,1.0,Autumn,13.109999999999985
ModernSpace Decor Premium,385.85,373.98,0.0,4.4,355,321,0.93,2.99,Summer,11.870000000000005
ClassicPress Non-Fiction Pro,41.73,39.73,0.0,4.5,125,178,1.12,1.99,Autumn,2.0
TechPro Headphones Plus,1114.34,1009.19,19.46,4.9,362,406,0.49,1.99,Autumn,105.14999999999986
ModernReads Non-Fiction Pro,13.14,11.35,17.77,4.3,357,58,3.45,2.0,Winter,1.790000000000001
TrendSet Jackets Premium,87.32,76.67,0.0,4.0,35,103,0.97,1.0,Winter,10.649999999999991
TechPro Laptops Elite,1793.82,1584.53,0.0,4.2,498,404,0.25,1.01,Winter,209.28999999999996
ElectroMax Smartwatches Plus,1810.85,1750.19,0.0,4.1,43,151,1.99,3.0,Monsoon,60.659999999999854
KitchenPro Decor Plus,202.71,197.95,0.0,4.3,138,443,0.45,1.99,Autumn,4.760000000000019
KitchenPro Storage Pro,48.42,44.19,0.0,4.5,191,390,1.03,4.02,Monsoon,4.230000000000004
DigiCorp Tablets Standard,1805.48,1591.62,0.0,4.9,182,138,2.17,2.99,Monsoon,213.86000000000013
ModernSpace Decor Premium,392.75,343.7,0.0,4.4,355,455,0.22,1.0,Monsoon,49.05000000000001
ModernSpace Appliances Premium,92.25,83.38,10.2,4.5,299,155,1.94,3.01,Summer,8.870000000000005
UrbanWear Shoes Premium,261.17,255.84,0.0,4.7,107,120,1.67,2.0,Winter,5.3300000000000125
AcademiaBooks Comics Premium,74.69,67.23,0.0,4.1,161,495,0.2,0.99,Winter,7.459999999999994
ClassicPress Non-Fiction Pro,42.2,39.63,0.0,4.5,125,276,0.72,1.99,Monsoon,2.5700000000000003
TechPro Laptops Elite,1725.95,1613.54,0.0,4.2,498,129,2.33,3.01,Autumn,112.41000000000008
ModernSpace Appliances Premium,101.25,97.9,0.0,4.5,299,300,0.67,2.01,Autumn,3.3499999999999943
SmartGen Headphones Plus,2102.68,1941.08,0.0,3.6,66,96,2.08,2.0,Winter,161.5999999999999
KitchenPro Storage Pro,47.67,46.28,0.0,4.5,191,62,1.61,1.0,Summer,1.3900000000000006
ClassicPress Non-Fiction Pro,44.55,43.53,0.0,4.5,125,63,1.59,1.0,Monsoon,1.019999999999996
HomeEssence Decor Pro,484.8,422.03,0.0,4.8,390,302,0.33,1.0,Monsoon,62.77000000000004
KitchenPro Storage Pro,45.89,43.2,0.0,4.5,191,206,1.46,3.01,Summer,2.6899999999999977
ModernSpace Decor Premium,373.32,320.22,0.0,4.4,355,245,1.63,3.99,Monsoon,53.099999999999966
ModernSpace Appliances Premium,110.23,103.17,0.0,4.5,299,446,0.22,0.98,Autumn,7.060000000000002
KitchenPro Decor Plus,202.22,173.79,0.0,4.3,138,436,0.23,1.0,Winter,28.430000000000007
UrbanWear Shoes Premium,244.05,226.42,9.77,4.7,107,376,1.06,3.99,Winter,17.630000000000024
TechPro Headphones Plus,1186.75,1144.55,21.15,4.9,362,76,1.32,1.0,Monsoon,42.200000000000045
ModernSpace Storage Plus,347.42,337.75,0.0,4.4,85,334,0.3,1.0,Monsoon,9.670000000000016
HomeEssence Bedding Premium,555.71,512.52,0.0,5.0,344,479,0.21,1.01,Winter,43.190000000000055
ClassicPress Children Plus,71.37,63.19,0.0,4.5,179,427,0.47,2.01,Monsoon,8.180000000000007
ModernSpace Appliances Premium,96.35,85.52,11.09,4.5,299,298,0.34,1.01,Monsoon,10.829999999999998
TrendSet Dresses Pro,339.71,318.59,15.42,3.8,122,166,0.6,1.0,Winter,21.120000000000005
HomeEssence Storage Standard,141.17,130.57,9.61,4.7,146,312,0.64,2.0,Monsoon,10.599999999999994
UrbanWear Shoes Premium,271.18,249.36,0.0,4.7,107,347,0.29,1.01,Winter,21.819999999999993
TrendSet Dresses Pro,386.25,333.72,0.0,3.8,122,378,0.53,2.0,Autumn,52.52999999999997
ClassicPress Children Plus,67.1,65.49,0.0,4.5,179,322,0.62,2.0,Autumn,1.6099999999999994
ElectroMax Smartphones Standard,2005.09,1762.43,0.0,5.0,450,451,0.44,1.98,Monsoon,242.65999999999985
TechPro Laptops Pro,1737.28,1621.83,0.0,3.6,226,478,0.63,3.01,Summer,115.45000000000005
StyleHub Shoes Pro,55.91,51.81,0.0,4.1,256,158,0.63,1.0,Monsoon,4.099999999999994
UrbanWear Dresses Premium,225.93,221.18,0.0,4.6,286,432,0.23,0.99,Summer,4.75
ClassicPress Children Plus,69.76,61.17,0.0,4.5,179,68,2.94,2.0,Summer,8.590000000000003
AcademiaBooks Comics Plus,99.09,85.5,0.0,3.6,315,268,0.37,0.99,Winter,13.590000000000003
HomeEssence Decor Pro,480.89,467.0,0.0,4.8,390,344,0.58,2.0,Summer,13.889999999999986
TechPro Tablets Elite,1571.78,1470.96,0.0,3.6,126,398,0.5,1.99,Monsoon,100.81999999999994
ModernReads Non-Fiction Pro,13.38,11.53,12.84,4.3,357,118,1.69,1.99,Autumn,1.8500000000000014
ModernSpace Decor Plus,715.9,662.94,0.0,4.7,461,332,0.3,1.0,Autumn,52.95999999999992
UrbanWear Dresses Premium,216.37,195.87,0.0,4.6,286,357,0.56,2.0,Autumn,20.5
DigiCorp Tablets Standard,1878.37,1802.64,0.0,4.9,182,195,1.54,3.0,Autumn,75.72999999999979
AcademiaBooks Comics Plus,96.9,88.26,0.0,3.6,315,124,1.61,2.0,Monsoon,8.64
ClassicPress Children Plus,68.21,64.09,0.0,4.5,179,385,0.78,3.0,Monsoon,4.11999999999999
TechPro Laptops Elite,1288.12,1237.0,22.65,4.2,498,376,0.27,1.02,Monsoon,51.11999999999989
UrbanWear Shoes Premium,254.73,224.12,0.0,4.7,107,264,0.38,1.0,Autumn,30.609999999999985
DigiCorp Smartphones Standard,554.46,490.95,0.0,4.6,285,403,0.5,2.02,Autumn,63.51000000000005
ChicLine Jeans Premium,247.2,210.38,0.0,4.6,214,157,1.27,1.99,Monsoon,36.81999999999999
HomeEssence Storage Standard,148.49,133.97,0.0,4.7,146,429,0.47,2.02,Monsoon,14.52000000000001
HomeEssence Bedding Pro,28.19,25.25,0.0,3.9,487,460,0.22,1.01,Autumn,2.9400000000000013
AcademiaBooks Children Premium,82.8,72.05,0.0,3.8,32,454,0.22,1.0,Winter,10.75
ModernReads Non-Fiction Pro,16.26,15.28,0.0,4.4,377,347,0.58,2.01,Winter,0.9800000000000022
ChicLine Jeans Premium,248.04,222.56,0.0,4.6,214,251,0.8,2.01,Monsoon,25.47999999999999
ModernReads Non-Fiction Pro,15.15,12.94,0.0,4.3,357,79,3.8,3.0,Monsoon,2.210000000000001
UrbanWear Dresses Premium,220.57,207.97,0.0,4.6,286,68,1.47,1.0,Summer,12.599999999999994
TechPro Tablets Elite,1391.94,1186.32,9.34,3.6,126,60,3.33,2.0,Winter,205.62000000000012
TrendSet Dresses Pro,343.9,319.35,14.51,3.8,122,458,0.66,3.02,Autumn,24.549999999999955
ChicLine Jeans Premium,236.73,210.73,0.0,4.6,214,326,0.31,1.01,Monsoon,26.0
StoryWorld Comics Standard,17.89,16.05,0.0,4.3,296,457,0.22,1.01,Winter,1.8399999999999999
TrendSet Dresses Pro,377.28,363.48,0.0,3.8,122,497,0.2,0.99,Monsoon,13.799999999999955
ModernSpace Storage Plus,352.03,340.66,0.0,4.4,85,496,0.2,0.99,Autumn,11.369999999999948
ChicLine Jeans Premium,248.84,237.64,0.0,4.6,214,334,0.6,2.0,Autumn,11.200000000000017
ModernSpace Storage Plus,369.95,329.46,0.0,4.4,85,231,0.87,2.01,Summer,40.49000000000001
UrbanWear Shoes Premium,266.02,256.77,0.0,4.7,107,254,0.79,2.01,Winter,9.25
KitchenPro Storage Pro,46.97,45.22,0.0,4.5,191,202,1.49,3.01,Winter,1.75
TrendSet Jeans Standard,369.87,314.88,0.0,4.2,226,441,0.45,1.98,Monsoon,54.99000000000001
AcademiaBooks Comics Plus,99.12,93.89,0.0,3.6,315,484,0.62,3.0,Summer,5.230000000000004
TechPro Laptops Elite,1767.5,1561.91,0.0,4.2,498,245,0.41,1.0,Winter,205.58999999999992
AcademiaBooks Comics Premium,75.04,69.84,0.0,4.1,161,304,0.66,2.01,Summer,5.200000000000003
KitchenPro Storage Pro,46.78,42.53,0.0,4.5,191,459,0.44,2.02,Summer,4.25
ModernSpace Decor Plus,692.1,670.37,0.0,4.7,461,286,0.35,1.0,Winter,21.730000000000018
HomeEssence Decor Pro,478.87,412.61,0.0,4.8,390,141,2.13,3.0,Summer,66.25999999999999
DigiCorp Tablets Standard,1761.77,1538.0,0.0,4.9,182,198,1.01,2.0,Winter,223.76999999999998
StyleHub Jackets Premium,50.91,46.98,17.76,4.2,291,388,0.26,1.01,Monsoon,3.9299999999999997
StyleHub Shoes Pro,52.49,45.24,0.0,4.1,256,499,0.2,1.0,Summer,7.25
ClassicPress Non-Fiction Plus,47.29,40.32,0.0,4.0,417,68,1.47,1.0,Autumn,6.969999999999999
ClassicPress Children Plus,72.34,65.53,0.0,4.5,179,100,2.0,2.0,Monsoon,6.810000000000002
TechPro Headphones Plus,1417.59,1385.62,0.0,4.9,362,105,0.95,1.0,Monsoon,31.970000000000027
KitchenPro Decor Plus,193.5,188.67,0.0,4.3,138,93,3.23,3.0,Summer,4.8300000000000125
ModernReads Comics Plus,27.41,24.64,16.67,4.3,10,155,1.94,3.01,Winter,2.7699999999999996
HomeEssence Decor Pro,404.08,393.99,11.68,4.8,390,310,0.32,0.99,Winter,10.089999999999975
AcademiaBooks Textbooks Elite,35.38,31.84,0.0,3.8,252,125,1.6,2.0,Autumn,3.5400000000000027
ModernSpace Appliances Premium,91.31,82.76,16.3,4.5,299,285,0.7,2.0,Summer,8.549999999999997
AcademiaBooks Comics Plus,95.04,92.72,0.0,3.6,315,467,0.21,0.98,Summer,2.3200000000000074
TechPro Headphones Plus,1418.46,1359.68,0.0,4.9,362,259,0.77,1.99,Winter,58.77999999999997
AcademiaBooks Comics Plus,73.77,70.98,23.64,3.6,315,331,0.6,1.99,Summer,2.789999999999992
TechPro Laptops Elite,1820.1,1571.92,0.0,4.2,498,188,0.53,1.0,Monsoon,248.17999999999984
StyleHub T-Shirts Pro,287.2,257.64,0.0,3.6,216,264,0.38,1.0,Summer,29.560000000000002
TechPro Laptops Pro,1836.5,1592.27,0.0,3.6,226,317,0.32,1.01,Winter,244.23000000000002
HomeEssence Decor Pro,461.04,409.28,0.0,4.8,390,242,0.41,0.99,Winter,51.76000000000005
ElectroMax Smartwatches Plus,1891.41,1844.41,0.0,4.1,43,343,0.29,0.99,Summer,47.0
StoryWorld Comics Standard,18.1,16.92,0.0,4.3,296,151,0.66,1.0,Summer,1.1799999999999997
ClassicPress Non-Fiction Plus,47.69,41.16,0.0,4.0,417,117,1.71,2.0,Monsoon,6.530000000000001
UrbanWear Dresses Premium,215.18,192.74,0.0,4.6,286,304,0.66,2.01,Autumn,22.439999999999998
TrendSet Jeans Standard,361.17,334.91,0.0,4.2,226,80,1.25,1.0,Monsoon,26.25999999999999
HomeEssence Storage Standard,149.53,136.66,0.0,4.7,146,185,0.54,1.0,Autumn,12.870000000000005
ChicLine Jeans Premium,241.98,208.11,0.0,4.6,214,360,0.56,2.02,Monsoon,33.869999999999976
ModernReads Non-Fiction Pro,14.92,14.04,0.0,4.4,377,397,0.76,3.02,Monsoon,0.8800000000000008
StyleHub T-Shirts Pro,301.97,287.84,0.0,3.6,216,163,0.61,0.99,Monsoon,14.130000000000052
StyleHub T-Shirts Pro,294.84,277.72,0.0,3.9,352,337,0.59,1.99,Summer,17.119999999999948
KitchenPro Decor Plus,210.63,188.12,0.0,4.3,138,480,0.21,1.01,Monsoon,22.50999999999999
UrbanWear Shoes Premium,264.76,228.69,0.0,4.7,107,222,0.9,2.0,Autumn,36.06999999999999
AcademiaBooks Comics Plus,93.23,89.79,0.0,3.6,315,336,0.6,2.02,Monsoon,3.4399999999999977
AcademiaBooks Children Premium,85.04,74.4,0.0,3.8,32,120,2.5,3.0,Monsoon,10.64
HomeEssence Bedding Premium,515.45,443.8,8.26,5.0,344,415,0.48,1.99,Summer,71.65000000000003
StyleHub T-Shirts Pro,300.0,265.4,0.0,3.9,352,134,0.75,1.0,Monsoon,34.60000000000002
StyleHub Dresses Standard,94.04,89.71,24.89,4.8,48,140,0.71,0.99,Summer,4.3300000000000125
ModernSpace Decor Premium,378.12,349.0,0.0,4.4,355,249,1.2,2.99,Winter,29.120000000000005
HomeEssence Bedding Premium,575.69,490.81,0.0,5.0,344,96,2.08,2.0,Autumn,84.88000000000005
StoryWorld Comics Standard,18.02,17.48,0.0,4.3,296,280,1.07,3.0,Autumn,0.5399999999999991
AcademiaBooks Children Premium,78.55,72.32,0.0,3.8,32,151,1.32,1.99,Summer,6.230000000000004
ClassicPress Children Plus,67.76,60.79,0.0,4.5,179,169,1.78,3.01,Winter,6.970000000000006
StoryWorld Comics Standard,17.72,15.64,0.0,4.3,296,492,0.2,0.98,Monsoon,2.0799999999999983
TechPro Laptops Pro,1623.07,1552.04,6.39,3.6,226,136,1.47,2.0,Summer,71.02999999999997
TechPro Laptops Elite,1771.95,1606.88,0.0,4.2,498,204,1.47,3.0,Winter,165.06999999999994
AcademiaBooks Comics Premium,58.02,50.19,22.78,4.1,161,391,0.51,1.99,Winter,7.830000000000005
SmartGen Headphones Plus,2218.17,1957.57,0.0,3.6,66,85,2.35,2.0,Winter,260.60000000000014
ModernSpace Appliances Premium,105.84,92.05,0.0,4.5,299,253,0.79,2.0,Autumn,13.790000000000006
ElectroMax Smartphones Standard,2045.42,1833.53,0.0,5.0,450,217,0.92,2.0,Monsoon,211.8900000000001
KitchenPro Storage Pro,41.98,36.13,7.35,4.5,191,226,0.44,0.99,Summer,5.849999999999994
ClassicPress Non-Fiction Plus,47.49,45.88,0.0,4.0,417,94,2.13,2.0,Winter,1.6099999999999994
ModernSpace Storage Plus,357.35,325.27,0.0,4.4,85,399,0.75,2.99,Monsoon,32.08000000000004
ModernSpace Decor Premium,374.85,362.92,0.0,4.4,355,90,1.11,1.0,Winter,11.930000000000007
ModernReads Non-Fiction Pro,15.94,15.52,0.0,4.3,357,436,0.69,3.01,Winter,0.41999999999999993
StyleHub Shoes Pro,56.35,55.03,0.0,4.1,256,125,0.8,1.0,Autumn,1.3200000000000003
HomeEssence Bedding Premium,551.43,516.15,0.0,5.0,344,354,0.56,1.98,Winter,35.27999999999997
HomeEssence Bedding Pro,28.2,26.1,0.0,3.9,487,248,0.81,2.01,Monsoon,2.099999999999998
ElectroMax Smartwatches Plus,1882.0,1724.74,0.0,4.1,43,161,1.86,2.99,Monsoon,157.26
ModernSpace Storage Plus,349.02,311.14,0.0,4.4,85,81,2.47,2.0,Monsoon,37.879999999999995
StyleHub Jackets Premium,61.47,56.26,0.0,4.2,291,332,0.9,2.99,Summer,5.210000000000001
KitchenPro Storage Pro,37.27,35.27,15.63,4.5,191,132,0.76,1.0,Autumn,2.0
ChicLine Jeans Premium,239.82,208.98,0.0,4.6,214,269,0.37,1.0,Monsoon,30.840000000000003
HomeEssence Bedding Pro,25.92,22.72,0.0,3.9,487,126,2.38,3.0,Autumn,3.200000000000003
StyleHub Shoes Pro,56.91,50.57,0.0,4.1,256,87,1.15,1.0,Monsoon,6.339999999999996
UrbanWear Dresses Premium,218.63,203.23,0.0,4.6,286,287,0.35,1.0,Monsoon,15.400000000000006
TechPro Laptops Premium,262.45,225.86,0.0,4.3,122,72,1.39,1.0,Autumn,36.589999999999975
KitchenPro Storage Pro,48.53,45.75,0.0,4.5,191,166,0.6,1.0,Monsoon,2.780000000000001
KitchenPro Storage Pro,45.24,38.93,0.0,4.5,191,471,0.21,0.99,Monsoon,6.310000000000002
ComfortLiving Decor Plus,622.38,541.0,0.0,4.5,244,264,0.38,1.0,Winter,81.38
StyleHub Dresses Standard,105.61,95.79,16.47,4.8,48,75,2.67,2.0,Summer,9.819999999999993
TechPro Laptops Pro,1736.86,1639.11,0.0,3.6,226,246,0.81,1.99,Autumn,97.75
ModernSpace Appliances Premium,89.71,85.59,19.03,4.5,299,357,0.28,1.0,Summer,4.11999999999999
StyleHub T-Shirts Pro,291.76,285.4,0.0,3.6,216,332,0.3,1.0,Autumn,6.360000000000014
ModernSpace Storage Plus,354.07,315.3,0.0,4.4,85,349,0.57,1.99,Monsoon,38.76999999999998
TrendSet Jeans Standard,353.13,333.55,0.0,4.2,226,285,0.35,1.0,Winter,19.579999999999984
ClassicPress Non-Fiction Pro,45.26,39.23,0.0,4.5,125,363,1.1,3.99,Winter,6.030000000000001
AcademiaBooks Comics Plus,99.57,90.44,0.0,3.6,315,184,1.09,2.01,Monsoon,9.129999999999995
TechPro Headphones Standard,2272.32,2045.11,0.0,4.1,117,334,0.3,1.0,Winter,227.21000000000026
StoryWorld Comics Standard,15.45,14.48,10.2,4.3,296,437,0.23,1.01,Autumn,0.9699999999999989
AcademiaBooks Comics Premium,70.37,65.89,5.41,4.1,161,159,1.89,3.01,Autumn,4.480000000000004
TechPro Headphones Plus,1431.08,1218.43,0.0,4.9,362,63,3.17,2.0,Monsoon,212.64999999999986
TechPro Laptops Premium,284.02,247.12,0.0,4.3,122,270,0.74,2.0,Winter,36.89999999999998
TrendSet Jackets Premium,91.43,84.11,0.0,4.0,35,114,2.63,3.0,Autumn,7.320000000000007
TrendSet Dresses Pro,396.43,359.46,0.0,3.8,122,57,1.75,1.0,Winter,36.97000000000003
KitchenPro Decor Plus,175.26,163.36,12.03,4.3,138,125,2.4,3.0,Winter,11.899999999999977
StoryWorld Children Pro,46.97,45.86,0.0,4.7,366,180,1.67,3.01,Monsoon,1.1099999999999994
StyleHub T-Shirts Pro,299.71,267.32,0.0,3.9,352,426,0.23,0.98,Autumn,32.389999999999986
ComfortLiving Decor Plus,566.86,509.58,0.0,4.5,244,101,3.96,4.0,Summer,57.28000000000003
ModernSpace Storage Plus,279.85,252.21,23.92,4.4,85,207,1.93,4.0,Summer,27.640000000000015
AcademiaBooks Textbooks Elite,36.83,32.35,0.0,3.8,252,446,0.22,0.98,Monsoon,4.479999999999997
KitchenPro Storage Pro,46.53,44.68,0.0,4.5,191,163,1.23,2.0,Winter,1.8500000000000014
ElectroMax Smartphones Standard,2043.3,1867.97,0.0,5.0,450,93,3.23,3.0,Monsoon,175.32999999999993
TechPro Laptops Premium,282.87,244.32,0.0,4.3,122,236,0.85,2.01,Monsoon,38.55000000000001
AcademiaBooks Children Premium,80.62,74.34,0.0,3.8,32,151,1.32,1.99,Summer,6.280000000000001
AcademiaBooks Comics Premium,69.89,62.8,0.0,4.1,161,372,0.27,1.0,Winter,7.090000000000003
DigiCorp Smartphones Standard,552.09,536.77,0.0,4.6,285,383,0.26,1.0,Winter,15.32000000000005
TrendSet Dresses Pro,374.61,345.39,0.0,3.8,122,472,0.21,0.99,Winter,29.220000000000027
AcademiaBooks Textbooks Elite,33.03,32.21,9.19,3.8,252,258,0.39,1.01,Winter,0.8200000000000003
ModernSpace Decor Premium,388.36,337.48,0.0,4.4,355,312,0.32,1.0,Winter,50.879999999999995
ClassicPress Non-Fiction Plus,44.87,41.89,0.0,4.0,417,136,2.21,3.01,Summer,2.979999999999997
StyleHub T-Shirts Pro,260.42,248.69,9.52,3.6,216,367,0.27,0.99,Autumn,11.730000000000018
AcademiaBooks Textbooks Elite,37.09,34.46,0.0,3.8,252,62,1.61,1.0,Winter,2.6300000000000026
TechPro Headphones Standard,2355.91,2231.62,0.0,4.1,117,404,0.25,1.01,Summer,124.28999999999996
ModernReads Non-Fiction Pro,15.15,13.77,0.0,4.3,357,464,0.43,2.0,Monsoon,1.3800000000000008
StyleHub Jackets Elite,270.02,251.92,0.0,3.9,133,106,0.94,1.0,Monsoon,18.099999999999994
ModernSpace Decor Plus,577.56,519.89,18.61,4.7,461,257,0.39,1.0,Autumn,57.66999999999996
TechPro Tablets Elite,1494.69,1411.44,0.0,3.6,126,470,0.64,3.01,Autumn,83.25
TrendSet Dresses Pro,325.62,306.6,13.37,3.8,122,106,1.89,2.0,Winter,19.019999999999982
ModernSpace Storage Plus,282.01,255.48,18.66,4.4,85,226,0.88,1.99,Winter,26.53
StyleHub Jackets Elite,273.16,244.84,0.0,3.9,133,194,0.52,1.01,Monsoon,28.32000000000002
ClassicPress Non-Fiction Plus,46.44,44.49,0.0,4.0,417,319,0.63,2.01,Winter,1.9499999999999957
ClassicPress Non-Fiction Plus,44.49,38.57,0.0,4.0,417,273,0.37,1.01,Autumn,5.920000000000002
HomeEssence Decor Pro,464.93,431.15,0.0,4.8,390,296,0.34,1.01,Summer,33.78000000000003
ClassicPress Non-Fiction Plus,47.78,46.3,0.0,4.0,417,239,0.84,2.01,Summer,1.480000000000004
ModernReads Non-Fiction Pro,14.89,14.01,0.0,4.3,357,385,0.26,1.0,Summer,0.8800000000000008
ClassicPress Non-Fiction Plus,46.53,44.3,0.0,4.0,417,384,1.04,3.99,Summer,2.230000000000004
ClassicPress Non-Fiction Plus,42.15,39.89,9.55,4.0,417,420,0.24,1.01,Monsoon,2.259999999999998
AcademiaBooks Children Premium,85.79,72.97,0.0,3.8,32,189,0.53,1.0,Summer,12.820000000000007
SmartGen Headphones Plus,1747.95,1510.19,22.96,3.6,66,137,0.73,1.0,Winter,237.76
StoryWorld Comics Standard,18.57,17.25,0.0,4.3,296,467,0.43,2.01,Winter,1.3200000000000003
UrbanWear Shoes Premium,268.31,237.59,0.0,4.7,107,474,0.42,1.99,Monsoon,30.72
UrbanWear Dresses Premium,181.7,157.65,19.77,4.6,286,125,0.8,1.0,Winter,24.049999999999983
UrbanWear Dresses Premium,177.93,153.8,17.99,4.6,286,489,0.2,0.98,Monsoon,24.129999999999995
HomeEssence Cookware Elite,448.94,419.45,0.0,3.9,389,52,1.92,1.0,Monsoon,29.49000000000001
KitchenPro Storage Pro,47.84,43.19,0.0,4.5,191,138,0.72,0.99,Autumn,4.650000000000006
TechPro Headphones Standard,1783.88,1636.56,20.18,4.1,117,196,1.53,3.0,Monsoon,147.32000000000016
StyleHub T-Shirts Pro,245.0,208.7,15.25,3.9,352,492,0.2,0.98,Autumn,36.30000000000001
TechPro Laptops Elite,1001.51,899.48,0.0,4.3,482,100,1.0,1.0,Monsoon,102.02999999999997
DigiCorp Tablets Standard,1721.88,1494.44,7.64,4.9,182,163,1.23,2.0,Monsoon,227.44000000000005
UrbanWear Shoes Premium,260.9,238.27,0.0,4.7,107,459,0.22,1.01,Monsoon,22.629999999999967
TechPro Headphones Plus,1456.23,1372.48,0.0,4.9,362,102,0.98,1.0,Monsoon,83.75
StyleHub Shoes Pro,54.38,47.05,0.0,4.1,256,485,0.21,1.02,Monsoon,7.330000000000005
StyleHub T-Shirts Pro,285.57,265.26,0.0,3.6,216,197,1.02,2.01,Summer,20.310000000000002
ClassicPress Non-Fiction Plus,35.51,30.83,24.13,4.0,417,423,0.95,4.02,Summer,4.68
ModernReads Comics Plus,31.59,28.26,6.12,4.3,10,364,0.55,2.0,Winter,3.3299999999999983
DigiCorp Smartphones Standard,607.74,525.56,0.0,4.6,285,452,0.66,2.98,Summer,82.18000000000006
AcademiaBooks Comics Plus,99.21,85.27,0.0,3.6,315,490,0.2,0.98,Monsoon,13.939999999999998
ElectroMax Smartphones Standard,1978.79,1899.32,0.0,5.0,450,251,0.8,2.01,Monsoon,79.47000000000003
UrbanWear Dresses Premium,225.55,215.91,0.0,4.6,286,411,0.49,2.01,Winter,9.640000000000015
StyleHub Jackets Elite,271.46,255.73,0.0,3.9,133,339,0.29,0.98,Monsoon,15.72999999999999
HomeEssence Bedding Pro,24.52,22.91,8.54,3.9,487,418,0.48,2.01,Winter,1.6099999999999994
TechPro Tablets Elite,1498.83,1429.47,0.0,3.6,126,335,0.3,1.0,Winter,69.3599999999999
TechPro Laptops Elite,1003.98,902.41,0.0,4.3,482,266,0.38,1.01,Winter,101.57000000000005
StyleHub T-Shirts Pro,299.55,270.98,0.0,3.9,352,493,0.41,2.02,Winter,28.569999999999993
UrbanWear Shoes Premium,258.66,238.92,0.0,4.7,107,103,1.94,2.0,Autumn,19.740000000000038
TrendSet Jackets Premium,86.87,75.5,0.0,4.0,35,241,0.83,2.0,Summer,11.370000000000005
TechPro Headphones Standard,2417.94,2323.07,0.0,4.1,117,159,1.26,2.0,Monsoon,94.86999999999989
HomeEssence Cookware Elite,473.78,437.1,0.0,3.9,389,398,0.5,1.99,Monsoon,36.67999999999995
StyleHub Dresses Standard,123.72,105.5,0.0,4.8,48,345,0.87,3.0,Winter,18.22
HomeEssence Bedding Premium,582.85,526.15,0.0,5.0,344,490,0.2,0.98,Winter,56.700000000000045
AcademiaBooks Comics Premium,73.01,67.97,0.0,4.1,161,472,0.64,3.02,Monsoon,5.040000000000006
UrbanWear Dresses Premium,218.24,190.29,0.0,4.6,286,300,0.33,0.99,Summer,27.950000000000017
ChicLine Jeans Premium,241.52,235.77,0.0,4.6,214,451,0.44,1.98,Winter,5.75
HomeEssence Bedding Pro,21.89,20.8,21.13,3.9,487,313,0.64,2.0,Monsoon,1.0899999999999999
TechPro Laptops Elite,1456.97,1370.86,12.41,4.2,498,222,0.9,2.0,Winter,86.11000000000013
